stat;hard;koef_hard;line;public;prest;p2;p1_1;p1_2;punkt;fs1r64;fs1r64_05n;fs1r64_05x;fs1r64_06n;fs1r64_06x;fs1r64_09n;fs1r64_09x;fs1r64_12n;fs1r64_12x;fs1r64_11n;fs1r64_11x;fs1r64_01n;fs1r64_01x;fs1r65_o;fs1r65_n;fs1r65_02n;fs1r65_02x;d_izm;DATE_VERSION
ст.289;0;1410;1;;2;2890001;Ќебрежное хранение огнестрельного оружи€;јтыс Kаруын aKыпсыз саKтау;;05,06,09,12;;200;;200;;200;;50;;;;;;;;;05.09.2024;05.09.2024
ст.289;0;1410;1;;2;2890001;Ќебрежное хранение огнестрельного оружи€;јтыс Kаруын aKыпсыз саKтау;;05,06,09,12;;200;;200;;200;;50;;;;;;;;;09.09.2024;09.09.2024
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;26.06.2020;26.06.2020
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;30.12.2020;30.12.2020
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;01.07.2021;01.07.2021
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;04.09.2021;04.09.2021
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;27.06.2022;27.06.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;21.08.2022;21.08.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;03.09.2022;03.09.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;11.09.2022;11.09.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;12.09.2022;12.09.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;05.11.2022;05.11.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;24.11.2022;24.11.2022
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;01.01.2023;01.01.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;27.02.2023;27.02.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;07.03.2023;07.03.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;14.03.2023;14.03.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;20.05.2023;20.05.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;12.07.2023;12.07.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;10.09.2023;10.09.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;12.09.2023;12.09.2023
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;19.04.2024;19.04.2024
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;16.06.2024;16.06.2024
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;05.09.2024;05.09.2024
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;09.09.2024;09.09.2024
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;01.01.2025;01.01.2025
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;07.03.2025;07.03.2025
ст.138;0;1380;;2;2;1380001; азглашение тайны усыновлени€ Ўудочерени€ў;Ѕала асырап алу Kaпи€сын жари€ ету;;05,06,09,12;;200;;200;;180;;50;;;;;;02;;3;06.04.2025;06.04.2025
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;26.06.2020;26.06.2020
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;07.07.2020;07.07.2020
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;06.10.2020;06.10.2020
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;16.12.2020;16.12.2020
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;30.12.2020;30.12.2020
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;01.07.2021;01.07.2021
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;04.09.2021;04.09.2021
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;27.06.2022;27.06.2022
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;21.08.2022;21.08.2022
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;03.09.2022;03.09.2022
ст.162;3;10510;;;1;1620001;ѕроизводство№ приобретение или сбыт оружи€ массового поражени€;∆аппай KырыпЁжою Kаруын Щндру№ иемдену немесе Щткзу;;01;;;;;;;;;;;5;10;;;;;12.09.2023;12.09.2023
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;26.06.2020;26.06.2020
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;07.07.2020;07.07.2020
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;06.10.2020;06.10.2020
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;16.12.2020;16.12.2020
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;19.12.2020;19.12.2020
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;29.12.2021;29.12.2021
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;01.01.2022;01.01.2022
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;02.03.2022;02.03.2022
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;27.06.2022;27.06.2022
ст.171;3;10920;;;1;1710001;—оздание баз Ўлагерейў подготовки наемников;∆алдамалыларды дайындайтын базалар Ўлагерьлерў Kaру;;01;;;;;;;;;;;5;10;01;;;;21.08.2022;21.08.2022
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;26.06.2020;26.06.2020
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;07.07.2020;07.07.2020
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;06.10.2020;06.10.2020
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;16.12.2020;16.12.2020
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;19.12.2020;19.12.2020
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;27.06.2022;27.06.2022
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;21.08.2022;21.08.2022
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;20.05.2023;20.05.2023
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;12.07.2023;12.07.2023
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;10.09.2023;10.09.2023
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;16.06.2024;16.06.2024
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;20.06.2024;20.06.2024
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;17.07.2024;17.07.2024
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;05.09.2024;05.09.2024
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;09.09.2024;09.09.2024
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;01.01.2025;01.01.2025
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;07.03.2025;07.03.2025
ст.184;4;14020;;;1;1840001;ƒиверси€;ƒиверси€;;01,03,02;;;;;;;;;;;15;20;;01;;;06.04.2025;06.04.2025
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;07.07.2020;07.07.2020
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;06.10.2020;06.10.2020
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;16.12.2020;16.12.2020
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;19.12.2020;19.12.2020
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;30.12.2020;30.12.2020
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;01.07.2021;01.07.2021
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;02.03.2022;02.03.2022
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;27.06.2022;27.06.2022
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;21.08.2022;21.08.2022
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;03.09.2022;03.09.2022
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;20.08.2024;20.08.2024
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;05.09.2024;05.09.2024
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;07.03.2025;07.03.2025
ст.391;0;470;;;2;3910001;Ќезаконный подъем √осударственного ‘лага  еспублики  азахстан;JазаKстан  еспубликасыныS ћемлекеттк “уын заSсыз кЩтеру;;05,06,09,12;;120;;120;;120;;30;;;;;;;;;06.04.2025;06.04.2025
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;07.07.2020;07.07.2020
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;06.10.2020;06.10.2020
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;16.12.2020;16.12.2020
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;19.12.2020;19.12.2020
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;30.12.2020;30.12.2020
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;01.07.2021;01.07.2021
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;04.09.2021;04.09.2021
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;27.06.2022;27.06.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;21.08.2022;21.08.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;11.09.2022;11.09.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;12.09.2022;12.09.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;05.11.2022;05.11.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;24.11.2022;24.11.2022
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;01.01.2023;01.01.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;27.02.2023;27.02.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;07.03.2023;07.03.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;14.03.2023;14.03.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;20.05.2023;20.05.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;12.07.2023;12.07.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;10.09.2023;10.09.2023
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;16.06.2024;16.06.2024
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;20.06.2024;20.06.2024
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;17.07.2024;17.07.2024
ст.220;1;3400;2;;1;2200001;Ќецелевое использование денег№ полученных от размещени€ облигаций;ќблигаци€ларды орналастырудан алынCан аKшаны маKсатсыз пайдалану;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;02;;5;05.09.2024;05.09.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;07.07.2020;07.07.2020
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;06.10.2020;06.10.2020
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;16.12.2020;16.12.2020
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;19.12.2020;19.12.2020
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;30.12.2020;30.12.2020
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;01.07.2021;01.07.2021
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;04.09.2021;04.09.2021
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;29.12.2021;29.12.2021
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;01.01.2022;01.01.2022
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;02.03.2022;02.03.2022
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;11.09.2022;11.09.2022
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;24.11.2022;24.11.2022
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;01.01.2023;01.01.2023
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;27.02.2023;27.02.2023
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;20.05.2023;20.05.2023
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;16.06.2024;16.06.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;20.06.2024;20.06.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;17.07.2024;17.07.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;05.09.2024;05.09.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;09.09.2024;09.09.2024
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;01.01.2025;01.01.2025
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;07.03.2025;07.03.2025
ст.294;0;780;1;;2;2940001;¬андализм;“аCылыK;;05,06,09,12;;160;;160;;160;;40;;;;;;;;;06.04.2025;06.04.2025
ст.313;1;3230;;;1;3130001;Ќезаконное распространение произведений№ пропагандирующих культ жестокости и насили€;Jатыгездк пен к_ш KолдануCа бас aруды насихаттайтын туындыларды заSсыз тарату;;05,06,09,11,01;;2000;;2000;;600;;;;2;;2;;01;;;07.07.2020;07.07.2020
